Index,Taille,Poids
146,173.38570860000002,52.815782312925165
147,174.16437100000002,60.69850340136055
148,163.82174500000002,51.197324263038546
149,174.5247462,59.30013605442176
150,174.9843592,62.474875283446714
151,176.6318794,56.87238095238095
152,171.19508560000003,62.79632653061225
153,168.84703340000002,54.792925170068024
154,167.6709118,63.561859410430834
155,184.0086236,62.0134693877551
156,162.8811068,48.12421768707483
157,180.2920448,72.08897959183673
158,171.4531496,49.33641723356009
159,182.918481,62.93687074829932
160,165.8910322,52.5685260770975
161,170.3707286,66.34566893424036
162,163.5543592,49.83061224489796
163,176.1998762,63.061179138322
164,173.6831934,54.37646258503401
165,165.8878572,58.189070294784585
166,170.527726,57.706485260770975
167,173.7224872,52.258775510204075
168,168.381172,56.59750566893424
169,170.653964,57.57419501133786
170,167.61856240000003,50.463083900226756
171,176.3621822,55.604943310657596
172,172.65556020000002,56.33034013605442
173,172.1137782,56.52848072562358
174,165.8077456,54.20267573696145
175,187.5374456,63.17383219954649
176,169.7053248,47.54036281179138
177,169.9110394,55.801541950113375
178,166.96862720000001,53.919410430839
179,167.5963882,55.09927437641723
180,169.12325840000003,54.08108843537415
181,170.4668676,61.23532879818594
182,167.3220174,52.71111111111111
183,169.6229018,49.51160997732426
184,174.5888558,56.337278911564624
185,168.2157164,64.0201814058957
186,167.53758720000002,58.5714739229025
187,174.2026488,57.99061224489795
188,169.14741379999998,54.8409977324263
189,170.0929796,57.88961451247166
190,172.923581,46.0178231292517
191,178.28323500000002,65.75632653061226
192,166.4245846,50.31850340136054
193,171.345987,60.25510204081633
194,171.221019,66.36666666666667
195,176.9404132,66.0269387755102
196,167.12689459999999,54.80412698412699
197,167.90817320000002,52.50852607709751
198,173.3292698,58.186802721088426
199,172.7810362,57.81034013605442
200,181.3317176,57.99369614512471
201,166.958264,55.10190476190476
202,168.74129320000003,51.1178231292517
203,177.83324860000002,61.22539682539683
204,176.48290839999999,58.35777777777778
205,174.3142056,56.420045351473924
206,173.641385,63.50385487528345
207,173.7113112,53.29659863945578
208,174.6862902,65.24884353741497
209,177.605944,64.02281179138322
210,181.7507668,70.72172335600906
211,173.8570056,60.775192743764165
212,169.4535092,59.00113378684807
213,169.3776902,48.175283446712015
214,172.5599546,50.815827664399094
215,175.002317,61.76344671201814
216,170.9214514,59.51746031746031
217,176.7131848,59.55696145124717
218,171.8939666,54.20684807256236
219,175.36553700000002,53.05963718820861
220,172.637831,62.82335600907029
221,167.23314280000002,49.728707482993194
222,167.0631152,59.028072562358275
223,180.69829239999999,62.18204081632653
224,172.28959700000001,51.59138321995465
225,165.276022,52.14172335600907
226,177.05692299999998,57.920589569160995
227,177.6217682,55.3275283446712
228,167.9338526,53.496916099773244
229,174.2786456,57.92022675736961
230,175.253904,53.497460317460316
231,169.6509434,56.75981859410431
232,172.7800202,63.99210884353741
233,176.9683532,65.97832199546485
234,182.42732120000002,52.63718820861678
235,184.77677039999998,61.562721088435374
236,170.88995540000002,60.283356009070296
237,171.221781,52.45451247165533
238,174.07001,51.845079365079364
239,173.9170004,67.55192743764172
240,174.0374218,64.48426303854876
241,161.86223660000002,60.81814058956917
242,171.9702682,64.35038548752834
243,176.456721,62.92263038548753
244,169.42302920000003,60.974603174603175
245,165.68740040000003,53.06879818594104
246,177.53261419999998,52.460408163265306
247,177.36941919999998,61.12947845804989
248,166.110666,54.68235827664399
249,173.5382356,54.45963718820862
250,167.484933,38.2584126984127
251,178.049047,63.01106575963719
252,167.78048740000003,65.09047619047618
253,173.3164174,55.84340136054421
254,165.6526532,52.39278911564626
255,175.67079420000002,54.86820861678004
256,171.7056256,54.715328798185936
257,170.9069734,56.25179138321995
258,169.7818042,53.16272108843537
259,172.93033739999998,58.03165532879819
260,169.08757139999997,52.94907029478458
261,178.2311142,55.326848072562356
262,172.3418702,56.23365079365079
263,169.2226486,49.36734693877551
264,161.76792640000002,47.46367346938775
265,172.810424,59.976417233560085
266,170.03014000000002,57.67954648526077
267,168.30781679999998,56.74417233560091
268,179.654454,60.46349206349206
269,179.5994376,55.48136054421769
270,186.1025488,59.07646258503401
271,162.0271334,52.94471655328798
272,172.31636859999998,57.076371882086164
273,172.1626732,45.63582766439909
274,170.7870854,53.739002267573696
275,169.56280539999997,62.188435374149655
276,175.3386892,53.83179138321995
277,174.05736080000003,56.31024943310658
278,164.2216426,56.664036281179136
279,165.463093,57.31922902494331
280,169.52274960000003,55.11360544217687
281,170.1780442,60.4512925170068
282,178.4759194,57.78104308390023
283,171.64471640000002,56.72562358276644
284,168.4167828,46.62648526077098
285,175.0238308,60.87129251700681
286,166.6377922,45.79401360544218
287,172.7248006,66.16263038548753
288,177.640361,70.43292517006802
289,178.170586,62.91043083900227
290,169.3256456,52.72612244897959
291,176.2931704,54.697823129251695
292,169.6871892,51.88585034013605
293,171.9592192,60.47192743764172
294,175.6013252,42.06328798185941
295,171.5457326,59.765306122448976
296,167.07896480000002,53.69002267573696
297,168.2945326,59.47691609977324
298,171.17156519999997,59.04911564625851
299,164.9559058,58.58666666666667
300,175.9127546,64.91814058956916
301,175.4565706,62.9164172335601
302,176.8958362,59.38902494331065
303,175.455707,56.373333333333335
304,172.75312160000001,61.392380952380954
305,174.8958656,56.32598639455782
306,160.5066132,50.44848072562358
307,166.5628114,58.686485260770965
308,175.5673654,57.93396825396825
309,177.260631,55.02544217687075
310,171.4043562,53.613741496598635
311,175.48374859999998,55.938367346938776
312,174.12436599999998,68.89424036281179
313,173.2617058,52.29514739229025
314,170.437048,55.50312925170068
315,180.9409894,58.608752834467126
316,175.56342840000002,62.713106575963714
317,166.3661392,65.33174603174604
318,169.13113239999998,54.806439909297055
319,172.7157074,51.3847619047619
320,184.34677380000002,67.72004535147391
321,172.658659,59.2459410430839
322,169.2236138,55.50430839002267
323,170.93117959999998,60.71097505668935
324,167.5371554,61.14902494331065
325,169.0118794,62.510793650793644
326,172.9161642,51.10258503401361
327,167.2155914,54.964353741496595
328,175.8625134,52.120725623582764
329,164.3230902,50.0572335600907
330,175.8028488,57.15814058956916
331,170.60651679999998,53.83256235827664
332,172.330618,54.109206349206346
333,175.9556806,68.36267573696145
334,172.47989379999999,54.92707482993197
335,170.37303999999997,53.69909297052154
336,177.8388874,64.74331065759637
337,177.9385316,66.04557823129252
338,180.00253560000002,57.75170068027211
339,167.788844,52.593106575963716
340,165.703123,47.36693877551021
341,174.602902,62.807482993197276
342,176.57942839999998,65.98861678004535
343,178.5814056,56.42018140589569
344,170.9415428,56.32045351473923
345,171.71878279999999,57.21809523809523
346,172.3533764,62.95351473922902
347,168.8220144,55.12539682539683
348,175.0586034,51.816553287981854
349,173.91090440000002,58.68580498866213
350,176.579022,62.38471655328798
351,178.4084824,60.99755102040815
352,172.3555354,57.918503401360546
353,172.731049,52.45845804988662
354,170.53516820000002,59.67827664399093
355,172.97224740000001,57.861179138321994
356,175.2365558,57.01637188208617
357,176.08849719999998,54.416553287981856
358,178.0358644,63.8855328798186
359,174.60732159999998,62.09360544217687
360,163.03327819999998,53.73056689342403
361,167.87047959999998,58.75356009070295
362,175.8802172,68.96662131519275
363,176.9494048,54.813877551020404
364,173.8051134,61.72458049886621
365,173.4467702,58.98462585034014
366,176.2171736,59.761587301587305
367,173.617001,63.21088435374149
368,183.7052206,76.29433106575964
369,178.7438386,57.8887074829932
370,166.9523458,59.77360544217687
371,168.9005258,55.71705215419501
372,179.8660106,63.588798185941044
373,171.13450659999998,64.71333333333334
374,172.2046086,62.32648526077097
375,173.12817800000002,57.16063492063492
376,174.89886280000002,65.12403628117913
377,171.9920868,55.60997732426304
378,164.23657780000002,49.253696145124714
379,166.97251340000003,45.651564625850334
380,173.79800139999998,52.67106575963719
381,174.9792284,63.73210884353742
382,173.41512179999998,57.002585034013606
383,175.71834299999998,60.92195011337868
384,184.4292984,61.888843537414964
385,167.74558779999998,57.99646258503401
386,175.84115200000002,55.844036281179136
387,174.9475038,52.76077097505669
388,168.8094668,56.48893424036281
389,176.0332776,57.04548752834467
390,171.65952460000003,48.79387755102041
391,176.3221264,64.86331065759636
392,171.3704218,53.8518820861678
393,168.7797742,53.961723356009074
394,174.65509899999998,59.806984126984126
395,161.9727774,54.1356462585034
396,175.3530402,57.19832199546485
397,168.8837364,57.42049886621315
398,169.52528959999998,51.500997732426306
399,171.9426076,52.53573696145125
400,169.3942764,59.08108843537415
401,170.25307579999998,56.895328798185936
402,167.4138384,53.136281179138315
403,177.877216,62.27591836734693
404,175.9452412,67.77537414965987
405,177.995453,68.51224489795918
406,164.8699268,53.06095238095238
407,177.0060976,62.666077097505664
408,171.6157096,57.87800453514739
409,162.19243659999998,54.76253968253968
410,181.912006,65.421179138322
411,165.07442220000001,47.979092970521535
412,164.1032786,54.49283446712018
413,157.5223164,49.47156462585034
414,165.8243064,57.1297052154195
415,171.9621402,49.992063492063494
416,179.9791676,60.98439909297051
417,173.153705,52.38399092970521
418,171.3231524,56.73859410430838
419,180.44728960000003,52.79424036281179
420,172.2890128,60.49632653061224
421,170.57339520000002,49.318730158730155
422,173.48934060000002,60.951746031746026
423,166.1466832,59.50498866213151
424,174.415577,59.33414965986394
425,177.9710182,57.634376417233554
426,175.6006902,54.15269841269841
427,170.2327812,47.87374149659864
428,166.4277596,60.985623582766436
429,178.30312320000002,60.17673469387754
430,171.8783964,57.169160997732426
431,177.1207278,57.30303854875283
432,171.74766259999998,64.56249433106575
433,179.8215606,56.5021768707483
434,176.9314216,55.49224489795918
435,169.50123580000002,55.8865306122449
436,171.65340319999999,59.59405895691609
437,165.7430518,56.37356009070295
438,179.6132298,58.22385487528344
439,181.0352996,62.06485260770975
440,169.0601902,53.54054421768707
441,172.8278738,55.10063492063492
442,173.0171546,54.095736961451244
443,180.941218,57.39433106575964
444,169.98662979999997,58.61573696145125
445,180.60367739999998,61.12489795918366
446,176.3132364,66.24603174603173
447,175.6868978,73.65573696145124
448,174.18621500000003,59.04240362811792
449,176.792001,59.95197278911564
450,175.3892098,57.804580498866216
451,173.4489546,56.84653061224489
452,175.9020104,61.11378684807256
453,173.3260948,55.30136054421768
454,171.924472,56.99265306122449
455,174.85570819999998,66.19319727891155
456,176.58234940000003,54.38580498866213
457,170.12076720000002,50.57111111111111
458,182.89346200000003,62.89160997732426
459,171.3098428,61.23133786848072
460,167.7978356,52.83854875283446
461,166.559738,56.21655328798185
462,173.4863434,62.109750566893425
463,180.4061162,69.42390022675737
464,179.7528028,57.304761904761904
465,171.47062480000002,65.78748299319727
466,176.5537744,61.30335600907029
467,168.77157,49.345124716553286
468,174.165006,50.1204081632653
469,170.2129184,62.70680272108843
470,174.4981016,54.20004535147392
471,173.30453020000002,52.299954648526075
472,178.8341102,60.031020408163265
473,166.8777206,42.62783673469388
474,166.88587400000003,57.780090702947845
475,173.940597,60.9081179138322
476,169.23743140000002,56.67668934240363
477,169.780839,56.26848072562358
478,177.5392436,60.56580498866212
479,171.841922,60.839410430839
480,173.50529179999998,59.06979591836734
481,177.1611392,62.627437641723354
482,174.1908124,57.417868480725616
483,173.08771579999998,59.77668934240363
484,172.6715622,59.744353741496596
485,164.656389,53.34517006802721
486,175.787939,57.23097505668934
487,175.934624,57.8291156462585
488,180.18836199999998,64.61609977324262
489,175.4587804,63.239909297052144
490,168.15264820000002,50.03192743764173
491,180.4867866,59.84312925170068
492,175.2471222,58.59578231292517
493,180.2406606,56.39514739229025
494,167.7033984,57.3809977324263
495,177.454814,67.67814058956915
496,169.7431708,64.47061224489796
497,175.4993696,57.66149659863946
498,169.70819500000002,55.48086167800454
499,170.5148482,51.09564625850339
500,164.0186712,60.891020408163264
501,174.4481652,54.736326530612246
502,171.5445896,52.509297052154196
503,180.79039279999998,58.36077097505668
504,179.1592556,61.11614512471655
505,181.6966394,53.66979591836734
506,169.6034454,48.1431746031746
507,168.4943544,57.3162358276644
508,164.670613,51.86920634920635
509,173.69147379999998,59.083310657596364
510,172.8479652,55.921360544217684
511,175.49238459999998,55.71750566893424
512,177.5725684,57.00371882086168
513,173.7547198,50.66879818594104
514,173.54699860000002,56.93950113378684
515,170.06709700000002,54.408253968253966
516,179.19232639999998,60.13800453514739
517,176.220247,60.16952380952381
518,171.5011048,53.26625850340136
519,164.7734068,46.19269841269841
520,175.6002584,58.250249433106575
521,174.7822768,60.789750566893424
522,171.61372839999999,57.937006802721086
523,173.1460088,57.87628117913832
524,167.1494498,63.21863945578231
525,164.9038104,51.672607709750565
526,173.6238336,66.90195011337869
527,169.45726839999998,60.15977324263038
528,175.72217840000002,60.23306122448979
529,167.35539300000002,47.66176870748299
530,167.7348182,57.83160997732426
531,176.3825276,59.28820861678005
532,170.55711380000002,58.31360544217687
533,166.8638268,55.58725623582767
534,176.3451642,71.33609977324262
535,169.0243762,54.92503401360544
536,175.3735126,66.89619047619047
537,171.75571440000002,53.28480725623582
538,176.761267,60.066757369614514
539,173.0335122,53.59519274376417
540,180.91508140000002,56.114240362811785
541,168.739439,59.12244897959184
542,168.4479232,55.73160997732426
543,172.78918960000001,48.920317460317456
544,173.450504,53.782766439909295
545,169.9668686,56.982630385487525
546,182.3096684,67.39301587301587
547,167.755189,68.15374149659864
548,175.296957,57.6271201814059
549,174.51689760000002,58.3728798185941
550,165.13048,53.706712018140585
551,167.78876780000002,56.865260770975055
552,180.7566362,67.6950566893424
553,171.58395960000001,48.68408163265306
554,174.839757,60.63455782312924
555,173.01999940000002,56.62167800453515
556,172.47941120000002,51.112380952380946
557,171.807759,57.97764172335601
558,177.2483628,60.844217687074824
559,172.7171806,62.85854875283447
560,176.313211,57.16281179138322
561,178.8919206,58.76897959183673
562,171.8949826,60.818775510204084
563,172.4161144,48.12929705215419
564,172.895387,57.621814058956915
565,170.165649,55.29437641723356
566,181.8053006,68.36122448979592
567,163.4887256,52.61047619047619
568,172.5424794,56.90467120181406
569,177.5933202,59.68702947845805
570,177.64414560000003,58.53496598639456
571,169.66605639999997,58.5540589569161
572,178.08242259999997,67.19383219954648
573,175.1282756,47.79501133786848
574,172.79330439999998,50.133650793650794
575,176.1781592,53.80507936507936
576,173.86010439999998,55.69845804988662
577,166.88516280000002,56.63809523809524
578,176.6741196,61.5734693877551
579,167.249729,52.81464852607709
580,174.7515682,56.853378684807254
581,175.357409,60.37278911564626
582,171.10334079999998,62.735963718820855
583,178.70901519999998,56.46131519274377
584,177.5162312,62.0047619047619
585,165.4891026,52.16113378684807
586,176.2990378,60.152653061224484
587,174.0121996,64.91260770975056
588,166.9174208,61.107573696145124
589,162.5170232,55.61206349206349
590,177.99519899999999,69.64326530612244
591,173.8005668,57.27392290249433
592,173.321091,61.09777777777777
593,172.2845424,61.04249433106576
594,168.43443580000002,53.69365079365079
595,177.1682512,55.01120181405896
596,166.90088540000002,59.99292517006803
597,169.8809658,63.0665306122449
598,170.888914,50.203174603174595
599,179.4092678,69.88993197278911
600,177.641758,56.308027210884354
601,167.3268434,61.00557823129252
602,184.0152276,62.70394557823129
603,177.9791208,67.61002267573696
604,171.9195444,57.59977324263038
605,167.932354,53.43410430839002
606,177.656617,67.53269841269842
607,173.33765180000003,58.14743764172336
608,174.7556576,58.81832199546485
609,169.2101772,56.946666666666665
610,178.2750054,58.4102947845805
611,166.5978634,56.320634920634916
612,174.4869764,68.6697052154195
613,164.81143060000002,48.51714285714286
614,177.3426222,66.04176870748299
615,168.50263479999998,55.14403628117914
616,178.926236,59.38258503401361
617,177.77874020000002,61.50580498866212
618,178.1458718,56.2047619047619
619,170.635422,59.86190476190475
620,173.236636,53.28072562358276
621,172.1134734,58.80167800453515
622,164.58572619999998,55.496870748299315
623,168.85592340000002,51.966757369614506
624,170.1377598,52.85265306122449
625,166.8777714,63.233877551020406
626,169.74070700000001,56.000997732426306
627,168.5325814,60.113015873015875
628,178.1426714,65.03460317460316
629,178.093751,60.29156462585034
630,163.98608299999998,44.85133786848073
631,173.1193896,55.52571428571429
632,170.55464999999998,47.472426303854874
633,180.0587458,64.75496598639455
634,173.1319372,59.377913832199546
635,180.8392878,65.22766439909297
636,172.52807760000002,64.5275283446712
637,165.8671816,48.954240362811795
638,168.67520240000002,47.931564625850335
639,181.11843380000002,56.87106575963718
640,175.41232380000002,48.26281179138322
641,167.5242268,53.75832199546485
642,176.8799104,62.03337868480726
643,180.606573,66.18267573696144
644,168.1950154,58.79229024943311
645,167.98211260000002,49.204308390022675
646,172.17415400000002,54.99034013605442
647,169.3605198,61.560045351473924
648,177.7849632,62.35945578231292
649,180.70601399999998,56.238185941043085
650,174.3437458,58.44049886621315
651,175.4771192,60.6263492063492
652,172.6536806,48.30770975056689
653,167.5081486,51.26521541950113
654,167.69339079999997,57.12648526077097
655,180.9388304,63.62562358276644
656,171.5179196,64.95646258503402
657,180.516149,66.12530612244898
658,173.41032120000003,58.12684807256236
659,170.9910728,60.85437641723355
660,175.2307392,63.5902947845805
661,173.74616,66.36975056689343
662,170.41368,59.89950113378684
663,169.59239639999998,55.38775510204081
664,166.74175440000002,59.62326530612245
665,165.966267,58.73773242630384
666,173.1847946,57.02725623582766
667,179.4744696,69.45052154195011
668,167.49778540000003,56.4879365079365
669,176.8549168,61.14399092970521
670,173.481111,52.330022675736956
671,177.954305,53.497414965986394
672,173.8274908,56.49192743764172
673,175.94610480000003,60.95433106575964
674,171.9709794,58.643628117913835
675,180.06860100000003,60.38199546485261
676,179.17955020000002,66.83034013605442
677,181.8153844,70.3007709750567
678,173.79444540000003,57.27460317460317
679,176.1688374,60.9798185941043
680,178.9303,60.78439909297052
681,171.1490862,58.4692970521542
682,171.4694818,55.806938775510204
683,174.0421716,50.87473922902494
684,169.69379320000002,50.677687074829926
685,183.85871279999998,67.32947845804989
686,174.0317068,62.016281179138325
687,179.82669140000002,60.41124716553287
688,168.196387,53.00929705215419
689,173.5116418,56.623219954648526
690,170.61560999999998,55.138730158730155
691,172.139356,55.871655328798184
692,171.3821312,62.188435374149655
693,172.14756020000002,55.09936507936508
694,175.7705146,68.45342403628118
695,177.90914379999998,64.53555555555556
696,179.2472666,61.11233560090703
697,168.7926266,60.57074829931973
698,171.9105528,61.71859410430838
699,167.0212052,43.17558276643991
700,176.161446,54.30403628117914
701,179.299108,69.34902494331065
702,170.8817004,63.58235827664398
703,173.9608662,65.87315192743765
704,170.2355752,54.18843537414966
705,167.0713702,56.01451247165533
706,167.5531066,50.19292517006802
707,173.1992472,50.56467120181406
708,183.098313,63.25845804988663
709,169.80809319999997,60.357369614512464
710,175.5375966,60.55310657596372
711,164.060886,51.142766439909295
712,170.27776459999998,56.59750566893424
713,175.2385624,55.97387755102041
714,179.3207488,64.44086167800452
715,178.02829519999997,52.73532879818594
716,166.83837599999998,59.46739229024943
717,170.42942800000003,59.523492063492064
718,167.7398728,57.706213151927436
719,175.9311442,55.533922902494325
720,169.1983154,52.26444444444444
721,173.0181452,57.57514739229025
722,177.11569860000003,65.05392290249434
723,162.6118668,56.860317460317454
724,168.2433262,49.43741496598639
725,184.0677294,63.14789115646258
726,168.1972252,46.341043083900225
727,181.096412,65.48290249433107
728,160.33877,37.68039455782313
729,180.16306360000002,65.938231292517
730,173.3674206,61.191247165532886
731,164.5415556,61.07845804988662
732,166.19174280000001,50.565215419501136
733,175.0405694,54.32884353741497
734,165.0221998,43.403292517006804
735,168.0270198,53.13333333333333
736,167.5990044,57.703219954648524
737,175.87849,65.7235827664399
738,173.5323428,55.712653061224486
739,178.0948178,60.857142857142854
740,174.33343340000002,56.67918367346938
741,172.0669406,61.607301587301585
742,164.0494814,54.7946485260771
743,164.240591,56.6972335600907
744,167.40558339999998,60.565714285714286
745,167.0722846,56.48902494331066
746,170.562524,61.663990929705214
747,183.49821060000002,65.11283446712018
748,174.57925459999998,59.21655328798185
749,171.6282826,57.68344671201814
750,178.7203436,64.05315192743764
751,161.6007182,48.71818594104308
752,168.1660594,55.47546485260771
753,168.20169560000002,50.61473922902494
754,177.983388,62.53582766439909
755,176.92700200000002,64.79555555555555
756,168.2760922,51.89791383219954
757,172.898816,58.17396825396825
758,170.55612319999997,61.03061224489795
759,174.6658686,63.53895691609977
760,173.026705,55.31836734693878
761,166.9538698,50.53278911564626
762,175.7029506,61.25877551020408
763,178.72331540000002,60.309569160997725
764,179.79534780000003,53.4043537414966
765,180.0373082,61.21891156462584
766,169.21855920000002,68.75832199546485
767,177.756566,58.471065759637185
768,169.99879639999997,54.49319727891156
769,181.50347240000002,56.961768707482996
770,176.94513759999998,57.972426303854874
771,176.04595220000002,61.739410430839
772,169.158285,52.736553287981856
773,163.0733086,57.63160997732426
774,173.30549539999998,57.01428571428571
775,178.0291334,54.90925170068027
776,180.27777,55.66358276643991
777,164.92560360000002,54.17437641723355
778,169.92869240000002,60.27428571428571
779,175.7629962,60.25791383219954
780,173.77384600000002,56.39392290249433
781,168.443402,59.96362811791383
782,183.2220618,64.76371882086168
783,166.9951702,58.77777777777777
784,177.7155958,58.29142857142857
785,165.38999180000002,51.24349206349206
786,171.2796676,55.36485260770975
787,168.650539,53.694331065759634
788,170.6567326,59.01582766439909
789,171.9223638,50.64961451247166
790,172.1477126,64.5102947845805
791,161.6185998,55.60312925170068
792,168.77538,55.700589569161
793,182.685182,54.019183673469385
794,172.5222356,63.23514739229025
795,172.74903220000002,64.097641723356
796,172.1237096,54.32517006802721
797,175.7626914,61.82585034013605
798,170.1827686,53.70063492063492
799,170.42533860000003,62.445351473922905
800,177.4226576,58.53877551020408
801,171.2666628,55.99283446712018
802,173.000416,52.3497052154195
803,173.4675982,58.92562358276644
804,176.4074704,61.65818594104308
805,175.4687626,57.96526077097506
806,180.1305262,63.084535147392295
807,163.0823764,49.52979591836735
808,180.602001,56.51492063492063
809,183.0964842,61.778231292517006
810,168.0240226,54.63591836734694
811,171.5236092,52.68294784580498
812,170.62668440000002,52.38517006802721
813,185.241057,64.39732426303856
814,166.47444480000001,61.445306122448976
815,175.4755698,61.28367346938776
816,165.83637140000002,49.09269841269841
817,174.0775538,56.74725623582766
818,181.17317079999998,64.80485260770975
819,169.877613,58.184943310657594
820,172.4963784,58.17142857142857
821,170.1860452,46.96893424036281
822,173.4206336,70.79678004535147
823,168.1550104,47.60367346938775
824,163.17503560000003,55.16394557823129
825,171.2909452,59.8669387755102
826,163.8320574,53.699727891156456
827,174.99601779999998,61.401269841269844
828,178.63586320000002,63.7928798185941
829,163.3662468,50.644126984126984
830,170.4658262,58.06476190476191
831,172.75063240000003,59.17174603174603
832,173.3617818,58.14634920634921
833,172.13257420000002,64.77106575963718
834,171.3049914,55.81877551020408
835,166.9689574,53.459002267573695
836,176.8950488,59.37750566893424
837,182.69757719999998,58.58208616780045
838,176.261649,65.56843537414966
839,170.5538118,52.545804988662134
840,175.633126,52.84907029478458
841,169.9410876,64.39668934240362
842,172.30852,59.92308390022676
843,172.9641956,61.342721088435376
844,167.9979622,57.62739229024943
845,180.7562044,58.886167800453514
846,171.5962278,61.00072562358276
847,177.83248659999998,55.03895691609977
848,184.31334740000003,64.91999999999999
849,169.1696896,56.58689342403628
850,174.03577080000002,54.4918820861678
851,168.51980519999998,63.22734693877551
